symbol,event_date,split_ratio,category,window,stock_ret_pct,bench_ret_pct,car_pct
FCN,2003-06-05,1.5,other,126,-8.4874,8.7687,-17.2561
FCN,2003-06-05,1.5,other,252,-30.2521,15.6279,-45.88
ATVI,2003-06-09,1.5,other,-5,-3.7101,-0.9259,-2.7842
ATVI,2003-06-09,1.5,other,1,0.0,0.0,0.0
ATVI,2003-06-09,1.5,other,5,4.0235,2.429,1.5945
ATVI,2003-06-09,1.5,other,21,11.9028,1.6957,10.2071
ATVI,2003-06-09,1.5,other,63,14.2498,4.8427,9.4071
ATVI,2003-06-09,1.5,other,126,30.8466,8.4479,22.3987
ATVI,2003-06-09,1.5,other,252,110.3522,17.5527,92.7994
ECL,2003-06-09,2.0,2-for-1,-5,2.3245,-0.9259,3.2504
ECL,2003-06-09,2.0,2-for-1,1,0.0,0.0,0.0
ECL,2003-06-09,2.0,2-for-1,5,1.2536,2.429,-1.1753
ECL,2003-06-09,2.0,2-for-1,21,-4.2912,1.6957,-5.9869
ECL,2003-06-09,2.0,2-for-1,63,-1.7358,4.8427,-6.5784
ECL,2003-06-09,2.0,2-for-1,126,2.0251,8.4479,-6.4228
ECL,2003-06-09,2.0,2-for-1,252,18.3221,17.5527,0.7694
RYN,2003-06-13,1.5,other,-5,0.3003,-0.3046,0.6049
RYN,2003-06-13,1.5,other,1,0.0,0.0,0.0
RYN,2003-06-13,1.5,other,5,-3.7791,-1.8345,-1.9446
RYN,2003-06-13,1.5,other,21,-5.2326,-0.7755,-4.457
RYN,2003-06-13,1.5,other,63,11.9186,1.1335,10.7851
RYN,2003-06-13,1.5,other,126,29.9419,6.95,22.9918
RYN,2003-06-13,1.5,other,252,48.8372,13.915,34.9222
UNH,2003-06-19,2.0,2-for-1,-5,2.1505,0.5913,1.5593
UNH,2003-06-19,2.0,2-for-1,1,0.0,0.0,0.0
UNH,2003-06-19,2.0,2-for-1,5,-0.0506,-0.6381,0.5875
UNH,2003-06-19,2.0,2-for-1,21,3.7917,-1.1699,4.9616
UNH,2003-06-19,2.0,2-for-1,63,0.0,5.1808,-5.1808
UNH,2003-06-19,2.0,2-for-1,126,10.5662,9.526,1.0402
UNH,2003-06-19,2.0,2-for-1,252,23.1041,15.6335,7.4706
SLM,2003-06-23,3.0,3-for-1,-5,7.1828,2.9321,4.2507
SLM,2003-06-23,3.0,3-for-1,1,0.0,0.0,0.0
SLM,2003-06-23,3.0,3-for-1,5,-2.0408,-0.9048,-1.136
SLM,2003-06-23,3.0,3-for-1,21,4.4527,0.7361,3.7166
SLM,2003-06-23,3.0,3-for-1,63,-0.7421,4.4932,-5.2353
SLM,2003-06-23,3.0,3-for-1,126,-7.1429,11.486,-18.6288
SLM,2003-06-23,3.0,3-for-1,252,2.1336,18.3101,-16.1765
FLO,2003-06-30,1.5,other,-5,1.0256,0.8047,0.2209
FLO,2003-06-30,1.5,other,1,0.0,0.0,0.0
FLO,2003-06-30,1.5,other,5,3.1088,2.6526,0.4562
FLO,2003-06-30,1.5,other,21,4.6632,0.6286,4.0346
FLO,2003-06-30,1.5,other,63,17.6166,2.8212,14.7954
FLO,2003-06-30,1.5,other,126,37.8238,13.7841,24.0397
FLO,2003-06-30,1.5,other,252,36.7876,18.0773,18.7103
OBT,2003-06-30,10.0,5-for-1+,-5,2.518,0.8047,1.7133
OBT,2003-06-30,10.0,5-for-1+,1,0.0,0.0,0.0
OBT,2003-06-30,10.0,5-for-1+,5,-9.1727,2.6526,-11.8252
OBT,2003-06-30,10.0,5-for-1+,21,3.777,0.6286,3.1483
OBT,2003-06-30,10.0,5-for-1+,63,10.2518,2.8212,7.4306
OBT,2003-06-30,10.0,5-for-1+,126,19.2446,13.7841,5.4605
OBT,2003-06-30,10.0,5-for-1+,252,30.036,18.0773,11.9587
IGT,2003-07-03,4.0,4-for-1,-5,-1.3444,0.0612,-1.4056
IGT,2003-07-03,4.0,4-for-1,1,0.0,0.0,0.0
IGT,2003-07-03,4.0,4-for-1,5,2.9805,-0.4501,3.4306
IGT,2003-07-03,4.0,4-for-1,21,-2.1583,-2.1755,0.0173
IGT,2003-07-03,4.0,4-for-1,63,13.0524,2.1305,10.9219
IGT,2003-07-03,4.0,4-for-1,126,36.6906,11.4029,25.2878
IGT,2003-07-03,4.0,4-for-1,252,56.0123,12.8732,43.1391
BMVP,2003-07-21,4.0,4-for-1,-5,3.4483,2.4904,0.9579
BMVP,2003-07-21,4.0,4-for-1,1,0.0,0.0,0.0
BMVP,2003-07-21,4.0,4-for-1,5,0.3922,0.7008,-0.3086
BMVP,2003-07-21,4.0,4-for-1,21,1.6993,1.7063,-0.0069
BMVP,2003-07-21,4.0,4-for-1,63,7.7124,5.5302,2.1823
BMVP,2003-07-21,4.0,4-for-1,126,19.8693,16.1487,3.7206
BMVP,2003-07-21,4.0,4-for-1,252,19.4771,12.2486,7.2285
PWC,2003-07-21,4.0,4-for-1,-5,2.9412,2.4904,0.4508
PWC,2003-07-21,4.0,4-for-1,1,0.0,0.0,0.0
PWC,2003-07-21,4.0,4-for-1,5,0.5814,0.7008,-0.1194
PWC,2003-07-21,4.0,4-for-1,21,1.7442,1.7063,0.0379
PWC,2003-07-21,4.0,4-for-1,63,8.1395,5.5302,2.6094
PWC,2003-07-21,4.0,4-for-1,126,20.9302,16.1487,4.7815
PWC,2003-07-21,4.0,4-for-1,252,21.5116,12.2486,9.263
OSK,2003-08-14,2.0,2-for-1,-5,-8.0395,-1.3084,-6.7311
OSK,2003-08-14,2.0,2-for-1,1,0.0,0.0,0.0
OSK,2003-08-14,2.0,2-for-1,5,4.2433,1.1526,3.0907
OSK,2003-08-14,2.0,2-for-1,21,8.3451,2.4719,5.8732
OSK,2003-08-14,2.0,2-for-1,63,29.0665,7.1429,21.9236
OSK,2003-08-14,2.0,2-for-1,126,55.587,16.5605,39.0265
OSK,2003-08-14,2.0,2-for-1,252,37.8359,10.4337,27.4022
TSCO,2003-08-22,2.0,2-for-1,-5,-9.8485,-0.1514,-9.6971
TSCO,2003-08-22,2.0,2-for-1,1,0.0,0.0,0.0
TSCO,2003-08-22,2.0,2-for-1,5,7.6336,1.5119,6.1216
TSCO,2003-08-22,2.0,2-for-1,21,17.5573,3.417,14.1403
TSCO,2003-08-22,2.0,2-for-1,63,25.1908,4.2637,20.9272
TSCO,2003-08-22,2.0,2-for-1,126,30.5344,15.4521,15.0823
TSCO,2003-08-22,2.0,2-for-1,252,6.8702,12.1712,-5.3009
ZBRA,2003-08-22,1.5,other,-5,-0.0445,-0.1514,0.1069
ZBRA,2003-08-22,1.5,other,1,0.0,0.0,0.0
ZBRA,2003-08-22,1.5,other,5,2.2112,1.5119,0.6993
ZBRA,2003-08-22,1.5,other,21,3.6027,3.417,0.1857
ZBRA,2003-08-22,1.5,other,63,14.5253,4.2637,10.2616
ZBRA,2003-08-22,1.5,other,126,19.7484,15.4521,4.2963
ZBRA,2003-08-22,1.5,other,252,58.597,12.1712,46.4259
PRDO,2003-08-25,2.0,2-for-1,-5,4.2548,0.5594,3.6954
PRDO,2003-08-25,2.0,2-for-1,1,0.0,0.0,0.0
PRDO,2003-08-25,2.0,2-for-1,5,2.4797,2.6864,-0.2067
PRDO,2003-08-25,2.0,2-for-1,21,7.8684,1.3885,6.4799
PRDO,2003-08-25,2.0,2-for-1,63,11.6357,4.4974,7.1382
PRDO,2003-08-25,2.0,2-for-1,126,10.2289,15.7259,-5.497
PRDO,2003-08-25,2.0,2-for-1,252,-29.9475,12.7377,-42.6852
WRB,2003-08-28,1.5,other,-5,4.5902,0.015,4.5752
WRB,2003-08-28,1.5,other,1,0.0,0.0,0.0
WRB,2003-08-28,1.5,other,5,1.9737,1.3703,0.6034
WRB,2003-08-28,1.5,other,21,3.2895,-0.1192,3.4086
WRB,2003-08-28,1.5,other,63,3.6184,5.2726,-1.6541
WRB,2003-08-28,1.5,other,126,26.9737,15.5049,11.4688
WRB,2003-08-28,1.5,other,252,22.3684,10.6941,11.6743
EBAY,2003-08-29,2.0,2-for-1,-5,0.1927,-1.6384,1.831
EBAY,2003-08-29,2.0,2-for-1,1,0.0,0.0,0.0
EBAY,2003-08-29,2.0,2-for-1,5,-4.3902,0.8671,-5.2574
EBAY,2003-08-29,2.0,2-for-1,21,-1.9512,-2.3956,0.4444
EBAY,2003-08-29,2.0,2-for-1,63,2.1463,3.9536,-1.8072
EBAY,2003-08-29,2.0,2-for-1,126,24.1951,13.301,10.8941
EBAY,2003-08-29,2.0,2-for-1,252,58.1463,9.8031,48.3433
JBHT,2003-09-02,2.0,2-for-1,-5,-7.6923,-2.7925,-4.8998
JBHT,2003-09-02,2.0,2-for-1,1,0.0,0.0,0.0
JBHT,2003-09-02,2.0,2-for-1,5,2.0349,-0.3362,2.3711
JBHT,2003-09-02,2.0,2-for-1,21,2.4225,-0.8478,3.2703
JBHT,2003-09-02,2.0,2-for-1,63,2.6163,4.5023,-1.886
JBHT,2003-09-02,2.0,2-for-1,126,7.8488,12.8929,-5.044
JBHT,2003-09-02,2.0,2-for-1,252,30.2326,9.4138,20.8187
UPBD,2003-09-02,2.5,other,-5,-3.4813,-2.7925,-0.6889
UPBD,2003-09-02,2.5,other,1,0.0,0.0,0.0
UPBD,2003-09-02,2.5,other,5,2.6598,-0.3362,2.9961
UPBD,2003-09-02,2.5,other,21,4.4501,-0.8478,5.298
UPBD,2003-09-02,2.5,other,63,4.9616,4.5023,0.4594
UPBD,2003-09-02,2.5,other,126,2.5064,12.8929,-10.3865
UPBD,2003-09-02,2.5,other,252,-3.1714,9.4138,-12.5852
POOL,2003-09-15,1.5,other,-5,-0.1447,1.5687,-1.7135
POOL,2003-09-15,1.5,other,1,0.0,0.0,0.0
POOL,2003-09-15,1.5,other,5,-0.8547,-0.6126,-0.2421
POOL,2003-09-15,1.5,other,21,5.8405,2.0274,3.813
POOL,2003-09-15,1.5,other,63,14.1026,4.7987,9.3038
POOL,2003-09-15,1.5,other,126,20.7265,8.8536,11.8729
POOL,2003-09-15,1.5,other,252,45.0142,10.6184,34.3958
SNPS,2003-09-24,2.0,2-for-1,-5,4.1473,1.8607,2.2866
SNPS,2003-09-24,2.0,2-for-1,1,0.0,0.0,0.0
SNPS,2003-09-24,2.0,2-for-1,5,-3.123,1.801,-4.924
SNPS,2003-09-24,2.0,2-for-1,21,-2.9338,3.0617,-5.9954
SNPS,2003-09-24,2.0,2-for-1,63,7.9495,9.9355,-1.9859
SNPS,2003-09-24,2.0,2-for-1,126,-9.4637,11.6014,-21.0651
SNPS,2003-09-24,2.0,2-for-1,252,-50.7571,12.9371,-63.6942
MMM,2003-09-30,2.0,2-for-1,-5,3.355,2.9965,0.3585
MMM,2003-09-30,2.0,2-for-1,1,0.0,0.0,0.0
MMM,2003-09-30,2.0,2-for-1,5,3.3629,2.123,1.24
MMM,2003-09-30,2.0,2-for-1,21,9.3909,3.037,6.3539
MMM,2003-09-30,2.0,2-for-1,63,19.3845,9.4206,9.9639
MMM,2003-09-30,2.0,2-for-1,126,16.4975,11.7057,4.7917
MMM,2003-09-30,2.0,2-for-1,252,14.7843,11.2487,3.5356
TPR,2003-10-02,2.0,2-for-1,-5,-1.4085,-2.1155,0.707
TPR,2003-10-02,2.0,2-for-1,1,0.0,0.0,0.0
TPR,2003-10-02,2.0,2-for-1,5,1.9958,0.8588,1.137
TPR,2003-10-02,2.0,2-for-1,21,21.0084,1.8486,19.1598
TPR,2003-10-02,2.0,2-for-1,63,26.0504,8.0786,17.9718
TPR,2003-10-02,2.0,2-for-1,126,40.5462,11.7904,28.7558
TPR,2003-10-02,2.0,2-for-1,252,46.8487,11.8777,34.971
VTRS,2003-10-09,1.5,other,-5,-1.2278,-1.7607,0.5329
VTRS,2003-10-09,1.5,other,1,0.0,0.0,0.0
VTRS,2003-10-09,1.5,other,5,-0.9982,0.806,-1.8042
VTRS,2003-10-09,1.5,other,21,-12.3412,0.9931,-13.3343
VTRS,2003-10-09,1.5,other,63,-11.5699,7.9879,-19.5578
VTRS,2003-10-09,1.5,other,126,-15.1543,10.7081,-25.8624
VTRS,2003-10-09,1.5,other,252,-37.3412,9.7726,-47.1138
EPAC,2003-10-22,2.0,2-for-1,-5,3.1018,1.3953,1.7065
EPAC,2003-10-22,2.0,2-for-1,1,0.0,0.0,0.0
EPAC,2003-10-22,2.0,2-for-1,5,-0.8508,1.7766,-2.6274
EPAC,2003-10-22,2.0,2-for-1,21,-6.9372,0.4223,-7.3595
EPAC,2003-10-22,2.0,2-for-1,63,20.4843,11.2422,9.2421
EPAC,2003-10-22,2.0,2-for-1,126,16.8848,11.5625,5.3223
EPAC,2003-10-22,2.0,2-for-1,252,23.822,8.1404,15.6816
GBR,2003-10-29,2.0,2-for-1,-5,2.4209,-1.5596,3.9805
GBR,2003-10-29,2.0,2-for-1,1,0.0,0.0,0.0
GBR,2003-10-29,2.0,2-for-1,5,21.7391,0.4141,21.325
GBR,2003-10-29,2.0,2-for-1,21,-31.5217,0.9996,-32.5213
GBR,2003-10-29,2.0,2-for-1,63,-13.0435,8.1822,-21.2257
GBR,2003-10-29,2.0,2-for-1,126,-34.7826,6.1402,-40.9228
GBR,2003-10-29,2.0,2-for-1,252,-26.7391,9.1389,-35.8781
OTEX,2003-10-29,2.0,2-for-1,-5,3.3248,-1.5596,4.8844
OTEX,2003-10-29,2.0,2-for-1,1,0.0,0.0,0.0
OTEX,2003-10-29,2.0,2-for-1,5,-4.3814,0.4141,-4.7956
OTEX,2003-10-29,2.0,2-for-1,21,-6.1856,0.9996,-7.1851
OTEX,2003-10-29,2.0,2-for-1,63,27.5773,8.1822,19.3951
OTEX,2003-10-29,2.0,2-for-1,126,36.0825,6.1402,29.9422
OTEX,2003-10-29,2.0,2-for-1,252,-15.7216,9.1389,-24.8606
MDU,2003-10-30,1.5,other,-5,1.8018,-1.942,3.7438
MDU,2003-10-30,1.5,other,1,0.0,0.0,0.0
MDU,2003-10-30,1.5,other,5,0.4566,1.0433,-0.5867
MDU,2003-10-30,1.5,other,21,5.9361,2.1724,3.7637
MDU,2003-10-30,1.5,other,63,6.3927,8.7323,-2.3396
MDU,2003-10-30,1.5,other,126,0.9132,7.3746,-6.4613
MDU,2003-10-30,1.5,other,252,17.8082,9.5327,8.2756
BSX,2003-11-06,2.0,2-for-1,-5,-5.0546,-0.9477,-4.1069
BSX,2003-11-06,2.0,2-for-1,1,0.0,0.0,0.0
BSX,2003-11-06,2.0,2-for-1,5,0.492,0.7126,-0.2205
BSX,2003-11-06,2.0,2-for-1,21,1.9392,1.8526,0.0866
BSX,2003-11-06,2.0,2-for-1,63,20.4052,8.9069,11.4983
BSX,2003-11-06,2.0,2-for-1,126,12.8509,3.9048,8.9461
BSX,2003-11-06,2.0,2-for-1,252,5.4703,12.6835,-7.2131
BVN,2003-11-13,2.0,2-for-1,-5,-5.7312,0.0425,-5.7737
BVN,2003-11-13,2.0,2-for-1,1,0.0,0.0,0.0
BVN,2003-11-13,2.0,2-for-1,5,8.1773,-1.5841,9.7615
BVN,2003-11-13,2.0,2-for-1,21,10.936,2.0265,8.9094
BVN,2003-11-13,2.0,2-for-1,63,11.6256,10.675,0.9506
BVN,2003-11-13,2.0,2-for-1,126,-18.9163,4.31,-23.2262
BVN,2003-11-13,2.0,2-for-1,252,1.8719,14.7424,-12.8705
BHE,2003-11-14,1.5,other,-5,1.2873,0.1427,1.1446
BHE,2003-11-14,1.5,other,1,0.0,0.0,0.0
BHE,2003-11-14,1.5,other,5,0.625,-0.6885,1.3135
BHE,2003-11-14,1.5,other,21,-0.4167,3.0838,-3.5004
BHE,2003-11-14,1.5,other,63,3.2292,10.743,-7.5138
BHE,2003-11-14,1.5,other,126,-29.5313,5.3643,-34.8956
BHE,2003-11-14,1.5,other,252,8.4375,14.4865,-6.049
LSTR,2003-11-14,2.0,2-for-1,-5,2.3208,0.1427,2.1781
LSTR,2003-11-14,2.0,2-for-1,1,0.0,0.0,0.0
LSTR,2003-11-14,2.0,2-for-1,5,-3.495,-0.6885,-2.8065
LSTR,2003-11-14,2.0,2-for-1,21,5.7061,3.0838,2.6224
LSTR,2003-11-14,2.0,2-for-1,63,-0.428,10.743,-11.1709
LSTR,2003-11-14,2.0,2-for-1,126,28.174,5.3643,22.8097
LSTR,2003-11-14,2.0,2-for-1,252,89.8716,14.4865,75.3851
EA,2003-11-18,2.0,2-for-1,-5,8.1075,1.2755,6.832
EA,2003-11-18,2.0,2-for-1,1,0.0,0.0,0.0
EA,2003-11-18,2.0,2-for-1,5,-1.0728,1.2072,-2.28
EA,2003-11-18,2.0,2-for-1,21,1.7024,4.7715,-3.0691
EA,2003-11-18,2.0,2-for-1,63,3.5914,10.2185,-6.627
EA,2003-11-18,2.0,2-for-1,126,9.5382,5.5476,3.9907
EA,2003-11-18,2.0,2-for-1,252,13.153,15.5648,-2.4118
GEN,2003-11-20,2.0,2-for-1,-5,10.3704,2.4797,7.8907
GEN,2003-11-20,2.0,2-for-1,1,0.0,0.0,0.0
GEN,2003-11-20,2.0,2-for-1,5,10.4869,2.1519,8.335
GEN,2003-11-20,2.0,2-for-1,21,14.0449,5.7337,8.3113
GEN,2003-11-20,2.0,2-for-1,63,33.8951,10.2831,23.6121
GEN,2003-11-20,2.0,2-for-1,126,55.4307,6.6869,48.7438
GEN,2003-11-20,2.0,2-for-1,252,108.8015,15.3813,93.4202
JBLU,2003-11-21,1.5,other,-5,4.4704,1.1987,3.2717
JBLU,2003-11-21,1.5,other,1,0.0,0.0,0.0
JBLU,2003-11-21,1.5,other,5,-0.1378,1.8957,-2.0334
JBLU,2003-11-21,1.5,other,21,-26.2547,4.4042,-30.6589
JBLU,2003-11-21,1.5,other,63,-34.8318,9.293,-44.1249
JBLU,2003-11-21,1.5,other,126,-19.8013,6.7987,-26.6001
JBLU,2003-11-21,1.5,other,252,-36.0451,14.0393,-50.0845
ADTN,2003-12-16,2.0,2-for-1,-5,2.3448,-1.3218,3.6667
ADTN,2003-12-16,2.0,2-for-1,1,0.0,0.0,0.0
ADTN,2003-12-16,2.0,2-for-1,5,1.2184,1.6091,-0.3907
ADTN,2003-12-16,2.0,2-for-1,21,20.4311,5.7844,14.6467
ADTN,2003-12-16,2.0,2-for-1,63,2.343,4.7025,-2.3594
ADTN,2003-12-16,2.0,2-for-1,126,-7.8725,5.9786,-13.8512
ADTN,2003-12-16,2.0,2-for-1,252,-38.6598,13.4831,-52.1429
LIN,2003-12-16,2.0,2-for-1,-5,-1.1268,-1.3218,0.1951
LIN,2003-12-16,2.0,2-for-1,1,0.0,0.0,0.0
LIN,2003-12-16,2.0,2-for-1,5,0.0802,1.6091,-1.5289
LIN,2003-12-16,2.0,2-for-1,21,1.3627,5.7844,-4.4217
LIN,2003-12-16,2.0,2-for-1,63,-4.6092,4.7025,-9.3117
LIN,2003-12-16,2.0,2-for-1,126,1.1623,5.9786,-4.8163
LIN,2003-12-16,2.0,2-for-1,252,18.6373,13.4831,5.1541
SNN,2003-12-16,2.0,2-for-1,-5,-2.8244,-1.3218,-1.5025
SNN,2003-12-16,2.0,2-for-1,1,0.0,0.0,0.0
SNN,2003-12-16,2.0,2-for-1,5,-1.6304,1.6091,-3.2395
SNN,2003-12-16,2.0,2-for-1,21,2.9891,5.7844,-2.7953
SNN,2003-12-16,2.0,2-for-1,63,17.3913,4.7025,12.6888
SNN,2003-12-16,2.0,2-for-1,126,33.4239,5.9786,27.4453
SNN,2003-12-16,2.0,2-for-1,252,27.3551,13.4831,13.8719
CW,2003-12-18,2.0,2-for-1,-5,-4.962,-1.6324,-3.3297
CW,2003-12-18,2.0,2-for-1,1,0.0,0.0,0.0
CW,2003-12-18,2.0,2-for-1,5,1.0111,0.729,0.2821
CW,2003-12-18,2.0,2-for-1,21,1.3145,5.6946,-4.3802
CW,2003-12-18,2.0,2-for-1,63,-1.7695,1.0454,-2.8149
CW,2003-12-18,2.0,2-for-1,126,16.4307,5.2132,11.2175
CW,2003-12-18,2.0,2-for-1,252,24.2669,11.8019,12.465
ROST,2003-12-19,2.0,2-for-1,-5,1.5009,-1.1692,2.6701
ROST,2003-12-19,2.0,2-for-1,1,0.0,0.0,0.0
ROST,2003-12-19,2.0,2-for-1,5,0.0,1.3659,-1.3659
ROST,2003-12-19,2.0,2-for-1,21,6.5177,4.6852,1.8325
ROST,2003-12-19,2.0,2-for-1,63,7.0764,0.1639,6.9124
ROST,2003-12-19,2.0,2-for-1,126,3.1657,5.3818,-2.216
ROST,2003-12-19,2.0,2-for-1,252,3.5382,11.8836,-8.3454
ORI,2003-12-31,1.5,other,-5,-1.4184,-1.3999,-0.0185
ORI,2003-12-31,1.5,other,1,0.0,0.0,0.0
ORI,2003-12-31,1.5,other,5,-0.3552,1.9394,-2.2946
ORI,2003-12-31,1.5,other,21,0.0,2.4646,-2.4646
ORI,2003-12-31,1.5,other,63,-1.0657,2.6532,-3.7189
ORI,2003-12-31,1.5,other,126,-4.4405,2.2222,-6.6627
ORI,2003-12-31,1.5,other,252,2.1314,10.7475,-8.616
BSF,2004-01-02,2.0,2-for-1,-5,-2.5248,-1.4411,-1.0837
BSF,2004-01-02,2.0,2-for-1,1,0.0,0.0,0.0
BSF,2004-01-02,2.0,2-for-1,5,-2.3663,-0.04,-2.3263
BSF,2004-01-02,2.0,2-for-1,21,-2.1687,1.199,-3.3677
BSF,2004-01-02,2.0,2-for-1,63,0.9627,2.3181,-1.3555
BSF,2004-01-02,2.0,2-for-1,252,11.754,9.0461,2.7079
AAP,2004-01-05,2.0,2-for-1,-5,-1.5824,-2.438,0.8556
AAP,2004-01-05,2.0,2-for-1,1,0.0,0.0,0.0
AAP,2004-01-05,2.0,2-for-1,5,1.5112,0.5856,0.9257
AAP,2004-01-05,2.0,2-for-1,21,-3.7997,0.2662,-4.0658
AAP,2004-01-05,2.0,2-for-1,63,0.1727,2.7682,-2.5955
AAP,2004-01-05,2.0,2-for-1,126,4.0155,0.4126,3.603
AAP,2004-01-05,2.0,2-for-1,252,5.3541,7.5991,-2.2451
JCI,2004-01-05,2.0,2-for-1,-5,-5.9375,-2.438,-3.4995
JCI,2004-01-05,2.0,2-for-1,1,0.0,0.0,0.0
JCI,2004-01-05,2.0,2-for-1,5,-2.331,0.5856,-2.9166
JCI,2004-01-05,2.0,2-for-1,21,-2.1756,0.2662,-2.4418
JCI,2004-01-05,2.0,2-for-1,63,5.5167,2.7682,2.7485
JCI,2004-01-05,2.0,2-for-1,126,14.0637,0.4126,13.6512
JCI,2004-01-05,2.0,2-for-1,252,27.8166,7.5991,20.2175
PHM,2004-01-05,2.0,2-for-1,-5,7.5082,-2.438,9.9462
PHM,2004-01-05,2.0,2-for-1,1,0.0,0.0,0.0
PHM,2004-01-05,2.0,2-for-1,5,-2.9101,0.5856,-3.4956
PHM,2004-01-05,2.0,2-for-1,21,-5.5556,0.2662,-5.8217
PHM,2004-01-05,2.0,2-for-1,63,12.6984,2.7682,9.9302
PHM,2004-01-05,2.0,2-for-1,126,13.7037,0.4126,13.2911
PHM,2004-01-05,2.0,2-for-1,252,33.545,7.5991,25.9458
DHI,2004-01-13,1.5,other,-5,7.2564,0.0,7.2564
DHI,2004-01-13,1.5,other,1,0.0,0.0,0.0
DHI,2004-01-13,1.5,other,5,8.5424,1.4122,7.1302
DHI,2004-01-13,1.5,other,21,17.5593,1.8873,15.672
DHI,2004-01-13,1.5,other,63,17.9661,0.2508,17.7153
DHI,2004-01-13,1.5,other,126,0.5424,-1.6761,2.2185
DHI,2004-01-13,1.5,other,252,49.2203,6.4669,42.7534
APA,2004-01-15,2.0,2-for-1,-5,0.1383,-0.3555,0.4937
APA,2004-01-15,2.0,2-for-1,1,0.0,0.0,0.0
APA,2004-01-15,2.0,2-for-1,5,2.863,0.1705,2.6925
APA,2004-01-15,2.0,2-for-1,21,-3.7151,1.6916,-5.4066
APA,2004-01-15,2.0,2-for-1,63,9.85,0.0,9.85
APA,2004-01-15,2.0,2-for-1,126,13.1902,-2.8062,15.9964
APA,2004-01-15,2.0,2-for-1,252,26.2781,5.4944,20.7838
BF-A,2004-01-21,2.0,2-for-1,-5,-1.252,-2.2124,0.9604
BF-A,2004-01-21,2.0,2-for-1,1,0.0,0.0,0.0
BF-A,2004-01-21,2.0,2-for-1,5,2.0312,-1.2526,3.2839
BF-A,2004-01-21,2.0,2-for-1,21,2.0312,0.0652,1.966
BF-A,2004-01-21,2.0,2-for-1,63,2.5,-1.5136,4.0136
BF-A,2004-01-21,2.0,2-for-1,126,-3.4375,-3.6013,0.1638
BF-A,2004-01-21,2.0,2-for-1,252,5.1563,4.3058,0.8504
BF-B,2004-01-21,2.0,2-for-1,-5,-0.6441,-2.2124,1.5683
BF-B,2004-01-21,2.0,2-for-1,1,0.0,0.0,0.0
BF-B,2004-01-21,2.0,2-for-1,5,0.1608,-1.2526,1.4134
BF-B,2004-01-21,2.0,2-for-1,21,2.2508,0.0652,2.1856
BF-B,2004-01-21,2.0,2-for-1,63,1.9293,-1.5136,3.4428
BF-B,2004-01-21,2.0,2-for-1,126,-0.3215,-3.6013,3.2797
BF-B,2004-01-21,2.0,2-for-1,252,3.2154,4.3058,-1.0904
LEN,2004-01-21,2.0,2-for-1,-5,-5.8982,-2.2124,-3.6858
LEN,2004-01-21,2.0,2-for-1,1,0.0,0.0,0.0
LEN,2004-01-21,2.0,2-for-1,5,-7.3268,-1.2526,-6.0742
LEN,2004-01-21,2.0,2-for-1,21,-1.699,0.0652,-1.7642
LEN,2004-01-21,2.0,2-for-1,63,2.1768,-1.5136,3.6904
LEN,2004-01-21,2.0,2-for-1,126,-9.7956,-3.6013,-6.1943
LEN,2004-01-21,2.0,2-for-1,252,18.6886,4.3058,14.3828
LEN-B,2004-01-21,2.0,2-for-1,-5,-5.814,-2.2124,-3.6016
LEN-B,2004-01-21,2.0,2-for-1,1,0.0,0.0,0.0
LEN-B,2004-01-21,2.0,2-for-1,5,-7.303,-1.2526,-6.0504
LEN-B,2004-01-21,2.0,2-for-1,21,-1.2363,0.0652,-1.3016
LEN-B,2004-01-21,2.0,2-for-1,63,0.575,-1.5136,2.0886
LEN-B,2004-01-21,2.0,2-for-1,126,-12.0759,-3.6013,-8.4747
LEN-B,2004-01-21,2.0,2-for-1,252,14.7786,4.3058,10.4728
THO,2004-01-27,2.0,2-for-1,-5,0.0,-0.418,0.418
THO,2004-01-27,2.0,2-for-1,1,0.0,0.0,0.0
THO,2004-01-27,2.0,2-for-1,5,-1.7961,0.37,-2.1661
THO,2004-01-27,2.0,2-for-1,21,-4.5959,1.3874,-5.9833
THO,2004-01-27,2.0,2-for-1,63,-7.9239,1.176,-9.0999
THO,2004-01-27,2.0,2-for-1,126,-0.1057,-2.1802,2.0746
THO,2004-01-27,2.0,2-for-1,252,12.3085,5.3911,6.9174
MSA,2004-01-29,3.0,3-for-1,-5,-0.7155,1.1616,-1.877
MSA,2004-01-29,3.0,3-for-1,1,0.0,0.0,0.0
MSA,2004-01-29,3.0,3-for-1,5,-9.8889,-0.264,-9.6249
MSA,2004-01-29,3.0,3-for-1,21,-17.3333,2.3627,-19.6961
MSA,2004-01-29,3.0,3-for-1,63,-1.7222,-1.1088,-0.6135
MSA,2004-01-29,3.0,3-for-1,126,31.1667,-1.6367,32.8034
MSA,2004-01-29,3.0,3-for-1,252,70.6667,5.4514,65.2152
PCAR,2004-02-06,1.5,other,-5,-7.5123,-0.8377,-6.6746
PCAR,2004-02-06,1.5,other,1,0.0,0.0,0.0
PCAR,2004-02-06,1.5,other,5,-1.623,0.5758,-2.1987
PCAR,2004-02-06,1.5,other,21,-4.8689,0.0262,-4.8951
PCAR,2004-02-06,1.5,other,63,-2.1223,-3.6116,1.4893
PCAR,2004-02-06,1.5,other,126,4.2447,-5.8623,10.107
