symbol,event_date,upgrade_delta,downgrade_delta,category,stock_ret_1d,bench_ret_1d,abnormal_ret_1d,stock_ret_5d,bench_ret_5d,abnormal_ret_5d,stock_ret_21d,bench_ret_21d,abnormal_ret_21d,stock_ret_63d,bench_ret_63d,abnormal_ret_63d
QQ.L,2022-07-01,3,0,upgrade_medium,-0.013867,-0.029334,0.015467,0.009091,-0.024821,0.033913,0.066285,0.024821,0.041464,-0.107368,-0.122979,0.015611
RIO.L,2022-07-01,16,4,upgrade_large,-0.040023,-0.029334,-0.010688,-0.004756,-0.024821,0.020065,-0.007031,0.024821,-0.031853,0.059666,-0.122979,0.182644
SGE.L,2022-07-01,10,3,upgrade_large,0.005677,-0.029334,0.035011,0.045081,-0.024821,0.069903,0.115725,0.024821,0.090904,0.099329,-0.122979,0.222307
SQZ.L,2022-07-01,2,0,upgrade_small,0.023426,-0.029334,0.05276,0.101052,-0.024821,0.125874,0.285178,0.024821,0.260357,0.351964,-0.122979,0.474943
SXS.L,2022-07-01,8,2,upgrade_large,0.010735,-0.029334,0.04007,0.045153,-0.024821,0.069975,0.065137,0.024821,0.040316,0.012585,-0.122979,0.135563
CNA.L,2022-07-01,3,4,upgrade_medium,-0.066404,-0.029334,-0.037069,0.017417,-0.024821,0.042239,0.094979,0.024821,0.070158,-0.129814,-0.122979,-0.006835
FEVR.L,2022-07-01,3,0,upgrade_medium,-0.025721,-0.029334,0.003613,0.059486,-0.024821,0.084307,-0.184885,0.024821,-0.209707,-0.322376,-0.122979,-0.199397
CHG.L,2022-07-01,3,0,upgrade_medium,-0.029715,-0.029334,-0.000381,0.012473,-0.024821,0.037294,0.096848,0.024821,0.072027,-0.107354,-0.122979,0.015625
JUP.L,2022-07-01,5,3,upgrade_large,-0.047198,-0.029334,-0.017864,-0.006287,-0.024821,0.018534,-0.109886,0.024821,-0.134707,-0.310524,-0.122979,-0.187545
GRI.L,2022-07-01,7,0,upgrade_large,-0.016413,-0.029334,0.012921,0.029248,-0.024821,0.05407,0.04924,0.024821,0.024418,-0.181284,-0.122979,-0.058306
BOY.L,2022-07-01,9,2,upgrade_large,-0.040008,-0.029334,-0.010674,-0.010495,-0.024821,0.014326,0.119039,0.024821,0.094217,-0.113917,-0.122979,0.009062
CCH.L,2022-07-01,6,4,upgrade_large,-0.010461,-0.029334,0.018873,0.031917,-0.024821,0.056739,0.090416,0.024821,0.065595,0.050217,-0.122979,0.173195
NBPE.L,2022-07-01,2,0,upgrade_small,-0.003367,-0.029334,0.025967,0.006734,-0.024821,0.031556,0.029017,0.024821,0.004195,0.067005,-0.122979,0.189984
CMCX.L,2022-07-01,2,1,upgrade_small,-0.038335,-0.029334,-0.009001,0.043775,-0.024821,0.068596,-0.067907,0.024821,-0.092728,-0.169617,-0.122979,-0.046638
UTG.L,2022-07-01,7,0,upgrade_large,-0.014192,-0.029334,0.015142,0.050142,-0.024821,0.074963,0.084203,0.024821,0.059382,-0.178918,-0.122979,-0.055939
FDM.L,2022-07-01,3,0,upgrade_medium,-0.024684,-0.029334,0.00465,0.034076,-0.024821,0.058898,0.071677,0.024821,0.046856,-0.247202,-0.122979,-0.124223
MAB1.L,2022-07-01,2,0,upgrade_small,0.019247,-0.029334,0.048582,-0.004535,-0.024821,0.020287,0.053233,0.024821,0.028412,-0.279731,-0.122979,-0.156752
SMWH.L,2022-07-01,5,2,upgrade_large,-0.040774,-0.029334,-0.01144,-0.007155,-0.024821,0.017666,0.01538,0.024821,-0.009441,-0.144139,-0.122979,-0.021161
SRP.L,2022-07-01,4,2,upgrade_medium,-0.010454,-0.029334,0.01888,0.013317,-0.024821,0.038138,0.082327,0.024821,0.057506,-0.089048,-0.122979,0.033931
WIZZ.L,2022-07-01,12,1,upgrade_large,-0.087974,-0.029334,-0.05864,-0.036589,-0.024821,-0.011767,0.208501,0.024821,0.18368,-0.147431,-0.122979,-0.024452
DLG.L,2022-07-01,12,2,upgrade_large,-0.056703,-0.029334,-0.027369,-0.031961,-0.024821,-0.007139,-0.176458,0.024821,-0.201279,-0.232769,-0.122979,-0.109791
WJG.L,2022-07-01,2,0,upgrade_small,-0.004662,-0.029334,0.024672,0.011655,-0.024821,0.036476,0.011655,0.024821,-0.013166,-0.295105,-0.122979,-0.172126
EXPN.L,2022-07-01,8,4,upgrade_large,0.006995,-0.029334,0.036329,0.079832,-0.024821,0.104654,0.174897,0.024821,0.150075,0.09506,-0.122979,0.218039
EVR.L,2022-07-01,7,3,upgrade_large,0.0,-0.029334,0.029334,0.0,-0.024821,0.024821,0.0,0.024821,-0.024821,0.0,-0.122979,0.122979
HOC.L,2022-07-01,3,1,upgrade_medium,-0.130048,-0.029334,-0.100714,-0.148366,-0.024821,-0.123545,-0.173005,0.024821,-0.197826,-0.371184,-0.122979,-0.248205
UU.L,2022-07-01,4,4,upgrade_medium,0.003433,-0.029334,0.032768,0.012742,-0.024821,0.037564,0.090647,0.024821,0.065826,-0.129054,-0.122979,-0.006075
CRDA.L,2022-07-01,10,2,upgrade_large,0.041795,-0.029334,0.07113,0.045791,-0.024821,0.070612,0.140135,0.024821,0.115314,-0.002556,-0.122979,0.120422
NG.L,2022-07-01,7,5,upgrade_large,-0.005597,-0.029334,0.023737,0.011652,-0.024821,0.036473,0.069959,0.024821,0.045138,-0.131529,-0.122979,-0.00855
SYNT.L,2022-07-01,8,3,upgrade_large,0.008076,-0.029334,0.03741,0.035004,-0.024821,0.059826,-0.070021,0.024821,-0.094842,-0.521996,-0.122979,-0.399018
TPK.L,2022-07-01,10,5,upgrade_large,-0.017533,-0.029334,0.011802,0.008352,-0.024821,0.033173,-0.025043,0.024821,-0.049865,-0.189725,-0.122979,-0.066746
RDW.L,2022-07-01,9,1,upgrade_large,-0.043116,-0.029334,-0.013782,-0.008946,-0.024821,0.015875,0.133036,0.024821,0.108215,-0.150519,-0.122979,-0.02754
BREE.L,2022-07-01,8,0,upgrade_large,-0.003485,-0.029334,0.02585,0.093236,-0.024821,0.118057,0.127773,0.024821,0.102952,-0.068572,-0.122979,0.054407
CRW.L,2022-07-01,3,0,upgrade_medium,0.006197,-0.029334,0.035531,0.034058,-0.024821,0.058879,0.167189,0.024821,0.142368,0.195051,-0.122979,0.318029
ROR.L,2022-07-01,6,2,upgrade_large,-0.020125,-0.029334,0.009209,0.00586,-0.024821,0.030682,0.100582,0.024821,0.07576,-0.008904,-0.122979,0.114074
HILS.L,2022-07-01,6,0,upgrade_large,-0.012129,-0.029334,0.017205,0.045057,-0.024821,0.069878,0.100522,0.024821,0.0757,-0.210568,-0.122979,-0.08759
IMI.L,2022-07-01,7,2,upgrade_large,-0.012871,-0.029334,0.016463,0.030048,-0.024821,0.054869,0.092705,0.024821,0.067884,-0.033309,-0.122979,0.08967
JDW.L,2022-07-01,3,8,upgrade_medium,-0.046447,-0.029334,-0.017112,-0.0181,-0.024821,0.006722,-0.121257,0.024821,-0.146078,-0.362826,-0.122979,-0.239848
GAMA.L,2022-07-01,2,0,upgrade_small,-0.042902,-0.029334,-0.013568,0.029851,-0.024821,0.054673,0.031721,0.024821,0.0069,-0.010476,-0.122979,0.112503
FORT.L,2022-07-01,8,0,upgrade_large,0.011902,-0.029334,0.041236,0.037636,-0.024821,0.062457,0.174257,0.024821,0.149435,-0.056589,-0.122979,0.06639
OTB.L,2022-07-01,5,0,upgrade_large,-0.079968,-0.029334,-0.050634,-0.107109,-0.024821,-0.082288,-0.274249,0.024821,-0.29907,-0.279997,-0.122979,-0.157019
RTN.L,2022-07-01,9,5,upgrade_large,-0.082895,-0.029334,-0.05356,-0.030702,-0.024821,-0.00588,0.080702,0.024821,0.05588,-0.35307,-0.122979,-0.230092
PIN.L,2022-07-01,2,0,upgrade_small,-0.004082,-0.029334,0.025253,0.008163,-0.024821,0.032985,0.073469,0.024821,0.048648,-0.016327,-0.122979,0.106652
FRES.L,2022-07-01,2,3,upgrade_small,-0.040409,-0.029334,-0.011074,-0.123327,-0.024821,-0.098505,-0.059418,0.024821,-0.084239,0.019458,-0.122979,0.142437
REL.L,2022-07-01,11,2,upgrade_large,-0.009502,-0.029334,0.019832,0.028506,-0.024821,0.053328,0.093211,0.024821,0.06839,0.002854,-0.122979,0.125833
LGEN.L,2022-07-01,9,5,upgrade_large,-0.037057,-0.029334,-0.007723,0.008259,-0.024821,0.03308,0.082482,0.024821,0.057661,-0.090035,-0.122979,0.032944
TRIG.L,2022-07-01,2,1,upgrade_small,-0.007378,-0.029334,0.021957,0.00594,-0.024821,0.030762,0.025199,0.024821,0.000377,-0.04829,-0.122979,0.074689
AAL.L,2022-07-01,10,3,upgrade_large,-0.076733,-0.029334,-0.047399,-0.034379,-0.024821,-0.009558,-0.011165,0.024821,-0.035987,0.006123,-0.122979,0.129102
LLOY.L,2022-07-01,16,7,upgrade_large,-0.024691,-0.029334,0.004643,-0.009259,-0.024821,0.015562,0.070707,0.024821,0.045886,-0.006734,-0.122979,0.116245
CPG.L,2022-07-01,11,1,upgrade_large,-0.02315,-0.029334,0.006184,0.035302,-0.024821,0.060123,0.118344,0.024821,0.093522,0.04456,-0.122979,0.167539
GLEN.L,2022-07-01,17,1,upgrade_large,-0.061794,-0.029334,-0.03246,-0.000341,-0.024821,0.024481,0.051717,0.024821,0.026896,0.17312,-0.122979,0.296098
HCM.L,2022-07-01,2,0,upgrade_small,0.141563,-0.029334,0.170897,0.123443,-0.024821,0.148264,-0.103058,0.024821,-0.127879,-0.261608,-0.122979,-0.13863
